id,label
test_7218,0.028393
test_7219,0.00609
test_7220,0.016278
test_7221,0.007319
test_7222,0.005371
test_7223,0.003052
test_7224,0.109222
test_7225,0.036466
test_7226,0.966276
test_7227,0.006313
test_7228,0.008833
test_7229,0.03269
test_7230,0.314319
test_7231,0.077326
test_7232,0.026889
test_7233,0.014717
test_7234,0.891388
test_7235,0.007939
test_7236,0.005418
test_7237,0.012817
test_7238,0.090732
test_7239,0.00275
test_7240,0.306262
test_7241,0.008681
test_7242,0.05472
test_7243,0.095945
test_7244,0.002314
test_7245,0.013813
test_7246,0.075715
test_7247,0.019775
test_7248,0.003603
test_7249,0.016445
test_7250,0.113409
test_7251,0.006827
test_7252,0.093489
test_7253,0.175363
test_7254,0.097121
test_7255,0.014721
test_7256,0.00935
test_7257,0.008716
test_7258,0.047663
test_7259,0.004357
test_7260,0.010849
test_7261,0.972201
test_7262,0.010393
test_7263,0.057792
test_7264,0.015344
test_7265,0.097041
test_7266,0.010615
test_7267,0.2658
test_7268,0.018535
test_7269,0.168963
test_7270,0.003788
test_7271,0.016878
test_7272,0.047087
test_7273,0.003344
test_7274,0.054348
test_7275,0.00444
test_7276,0.011443
test_7277,0.008459
test_7278,0.002165
test_7279,0.002671
test_7280,0.025357
test_7281,0.00505
test_7282,0.002607
test_7283,0.076058
test_7284,0.0394
test_7285,0.012508
test_7286,0.008549
test_7287,0.270459
test_7288,0.002661
test_7289,0.041974
test_7290,0.122413
test_7291,0.046524
test_7292,0.015669
test_7293,0.027272
test_7294,0.387843
test_7295,0.029192
test_7296,0.142142
test_7297,0.035526
test_7298,0.192636
test_7299,0.016167
test_7300,0.011451
test_7301,0.002777
test_7302,0.002535
test_7303,0.032228
test_7304,0.046615
test_7305,0.06907
test_7306,0.026703
test_7307,0.00899
test_7308,0.002753
test_7309,0.012311
test_7310,0.003521
test_7311,0.003241
test_7312,0.017479
test_7313,0.008667
test_7314,0.008746
test_7315,0.002938
test_7316,0.084165
test_7317,0.006983
test_7318,0.111666
test_7319,0.93843
test_7320,0.005739
test_7321,0.148019
test_7322,0.114981
test_7323,0.006456
test_7324,0.072393
test_7325,0.003925
test_7326,0.057416
test_7327,0.00876
test_7328,0.031386
test_7329,0.052444
test_7330,0.08505
test_7331,0.005217
test_7332,0.076277
test_7333,0.139933
test_7334,0.143796
test_7335,0.055383
test_7336,0.016459
test_7337,0.002815
test_7338,0.020469
test_7339,0.006559
test_7340,0.07012
test_7341,0.008935
test_7342,0.267379
test_7343,0.002978
test_7344,0.110269
test_7345,0.237475
test_7346,0.781684
test_7347,0.009989
test_7348,0.068501
test_7349,0.019984
test_7350,0.085377
test_7351,0.061425
test_7352,0.012109
test_7353,0.012612
test_7354,0.028062
test_7355,0.133669
test_7356,0.004043
test_7357,0.080151
test_7358,0.00892
test_7359,0.034014
test_7360,0.195427
test_7361,0.432449
test_7362,0.033037
test_7363,0.615441
test_7364,0.023053
test_7365,0.018102
test_7366,0.912745
test_7367,0.352137
test_7368,0.36494
test_7369,0.002567
test_7370,0.005719
test_7371,0.019159
test_7372,0.015515
test_7373,0.005991
test_7374,0.084027
test_7375,0.004224
test_7376,0.971065
test_7377,0.069392
test_7378,0.085415
test_7379,0.613225
test_7380,0.003165
test_7381,0.034015
test_7382,0.007557
test_7383,0.012239
test_7384,0.041362
test_7385,0.231764
test_7386,0.005285
test_7387,0.065184
test_7388,0.003278
test_7389,0.966348
test_7390,0.048213
test_7391,0.171227
test_7392,0.008198
test_7393,0.002543
test_7394,0.042132
test_7395,0.283521
test_7396,0.002191
test_7397,0.003254
test_7398,0.129494
test_7399,0.346191
test_7400,0.003664
test_7401,0.002794
test_7402,0.945473
test_7403,0.004439
test_7404,0.068388
test_7405,0.012453
test_7406,0.017087
test_7407,0.00324
test_7408,0.01892
test_7409,0.005418
test_7410,0.007863
test_7411,0.002663
test_7412,0.004556
test_7413,0.013212
test_7414,0.026222
test_7415,0.023036
test_7416,0.85986
test_7417,0.005966
test_7418,0.237725
test_7419,0.003689
test_7420,0.055141
test_7421,0.046877
test_7422,0.961137
test_7423,0.024656
test_7424,0.369582
test_7425,0.041821
test_7426,0.910965
test_7427,0.018057
test_7428,0.015404
test_7429,0.113631
test_7430,0.011066
test_7431,0.01825
test_7432,0.033704
test_7433,0.689129
test_7434,0.002634
test_7435,0.019716
test_7436,0.131376
test_7437,0.005982
test_7438,0.003706
test_7439,0.068017
test_7440,0.676116
test_7441,0.148431
test_7442,0.032965
test_7443,0.003102
test_7444,0.008105
test_7445,0.059312
test_7446,0.013064
test_7447,0.003288
test_7448,0.003846
test_7449,0.025076
test_7450,0.217164
test_7451,0.066422
test_7452,0.095016
test_7453,0.917809
test_7454,0.284886
test_7455,0.002613
test_7456,0.004196
test_7457,0.042628
test_7458,0.009176
test_7459,0.009379
test_7460,0.55272
test_7461,0.003039
test_7462,0.014288
test_7463,0.121454
test_7464,0.092693
test_7465,0.003445
test_7466,0.027317
test_7467,0.013267
test_7468,0.31587
test_7469,0.003724
test_7470,0.017673
test_7471,0.003417
test_7472,0.009619
test_7473,0.00763
test_7474,0.00904
test_7475,0.029004
test_7476,0.084267
test_7477,0.36342
test_7478,0.008705
test_7479,0.354256
test_7480,0.05331
test_7481,0.005609
test_7482,0.002649
test_7483,0.557029
test_7484,0.005703
test_7485,0.003798
test_7486,0.051685
test_7487,0.034128
test_7488,0.014059
test_7489,0.00521
test_7490,0.008162
test_7491,0.002514
test_7492,0.024287
test_7493,0.014597
test_7494,0.025059
test_7495,0.66742
test_7496,0.141392
test_7497,0.003112
test_7498,0.150724
test_7499,0.025513
test_7500,0.02177
test_7501,0.088689
test_7502,0.013056
test_7503,0.970898
test_7504,0.003707
test_7505,0.01613
test_7506,0.028857
test_7507,0.03996
test_7508,0.009748
test_7509,0.004833
test_7510,0.748288
test_7511,0.208017
test_7512,0.002545
test_7513,0.003022
test_7514,0.054873
test_7515,0.004394
test_7516,0.219483
test_7517,0.01465
test_7518,0.962362
test_7519,0.015704
test_7520,0.917666
test_7521,0.011078
test_7522,0.062227
test_7523,0.058633
test_7524,0.009181
test_7525,0.481726
test_7526,0.041967
test_7527,0.012376
test_7528,0.051977
test_7529,0.021978
test_7530,0.018615
test_7531,0.003204
test_7532,0.103473
test_7533,0.068623
test_7534,0.244777
test_7535,0.022677
test_7536,0.004849
test_7537,0.081412
test_7538,0.329701
test_7539,0.029242
test_7540,0.011569
test_7541,0.006672
test_7542,0.145558
test_7543,0.295912
test_7544,0.005013
test_7545,0.005914
test_7546,0.017882
test_7547,0.004093
test_7548,0.563729
test_7549,0.960231
test_7550,0.008949
test_7551,0.050628
test_7552,0.03969
test_7553,0.005191
test_7554,0.024349
test_7555,0.012696
test_7556,0.631835
test_7557,0.056957
test_7558,0.973783
test_7559,0.025931
test_7560,0.003234
test_7561,0.003436
test_7562,0.013717
test_7563,0.009942
test_7564,0.012247
test_7565,0.190313
test_7566,0.002456
test_7567,0.023054
test_7568,0.010144
test_7569,0.438063
test_7570,0.00717
test_7571,0.003463
test_7572,0.087903
test_7573,0.076114
test_7574,0.40527
test_7575,0.010413
test_7576,0.334666
test_7577,0.140639
test_7578,0.03696
test_7579,0.019149
test_7580,0.005589
test_7581,0.039584
test_7582,0.027196
test_7583,0.072037
test_7584,0.013516
test_7585,0.00414
test_7586,0.005228
test_7587,0.00583
test_7588,0.014812
test_7589,0.003888
test_7590,0.667884
test_7591,0.267764
test_7592,0.825205
test_7593,0.006982
test_7594,0.00323
test_7595,0.00578
test_7596,0.003606
test_7597,0.023022
test_7598,0.024089
test_7599,0.06049
test_7600,0.00391
test_7601,0.313302
test_7602,0.09829
test_7603,0.013516
test_7604,0.974384
test_7605,0.015485
test_7606,0.084233
test_7607,0.05164
test_7608,0.9439
test_7609,0.195479
test_7610,0.002495
test_7611,0.065045
test_7612,0.003792
test_7613,0.01437
test_7614,0.353322
test_7615,0.029982
test_7616,0.004123
test_7617,0.97066
test_7618,0.003684
test_7619,0.023433
test_7620,0.002685
test_7621,0.002717
test_7622,0.010382
test_7623,0.010276
test_7624,0.552901
test_7625,0.224797
test_7626,0.013236
test_7627,0.003873
test_7628,0.456971
test_7629,0.009771
test_7630,0.016802
test_7631,0.021322
test_7632,0.008224
test_7633,0.003014
test_7634,0.03775
test_7635,0.004422
test_7636,0.542377
test_7637,0.119354
test_7638,0.007131
test_7639,0.141176
test_7640,0.014052
test_7641,0.007857
test_7642,0.008171
test_7643,0.003953
test_7644,0.179332
test_7645,0.003666
test_7646,0.080799
test_7647,0.003644
test_7648,0.021144
test_7649,0.015929
test_7650,0.055822
test_7651,0.022148
test_7652,0.020651
test_7653,0.084509
test_7654,0.005488
test_7655,0.002862
test_7656,0.226787
test_7657,0.016184
test_7658,0.969442
test_7659,0.251254
test_7660,0.093984
test_7661,0.968364
test_7662,0.004098
test_7663,0.003647
test_7664,0.439345
test_7665,0.00769
test_7666,0.072761
test_7667,0.352793
test_7668,0.236863
test_7669,0.049127
test_7670,0.002665
test_7671,0.001988
test_7672,0.03503
test_7673,0.119854
test_7674,0.017315
test_7675,0.002498
test_7676,0.008929
test_7677,0.114407
test_7678,0.003926
test_7679,0.569962
test_7680,0.023335
test_7681,0.032981
test_7682,0.029621
test_7683,0.018724
test_7684,0.094643
test_7685,0.00251
test_7686,0.063125
test_7687,0.970028
test_7688,0.096715
test_7689,0.047115
test_7690,0.047603
test_7691,0.316825
test_7692,0.322147
test_7693,0.162581
test_7694,0.005166
test_7695,0.05538
test_7696,0.081259
test_7697,0.007258
test_7698,0.222604
test_7699,0.0112
test_7700,0.004912
test_7701,0.009705
test_7702,0.148849
test_7703,0.036754
test_7704,0.019609
test_7705,0.022072
test_7706,0.385076
test_7707,0.853858
test_7708,0.00865
test_7709,0.006105
test_7710,0.005939
test_7711,0.297979
test_7712,0.018103
test_7713,0.017958
test_7714,0.003951
test_7715,0.007112
test_7716,0.027622
test_7717,0.043081
test_7718,0.023313
test_7719,0.00291
test_7720,0.03158
test_7721,0.019603
test_7722,0.014141
test_7723,0.00325
test_7724,0.079203
test_7725,0.537192
test_7726,0.005797
test_7727,0.004313
test_7728,0.597027
test_7729,0.003497
test_7730,0.536841
test_7731,0.040575
test_7732,0.004016
test_7733,0.002406
test_7734,0.03396
test_7735,0.005626
test_7736,0.051414
test_7737,0.006894
test_7738,0.003918
test_7739,0.004136
test_7740,0.068614
test_7741,0.019162
test_7742,0.013449
test_7743,0.004668
test_7744,0.01263
test_7745,0.020703
test_7746,0.065453
test_7747,0.083996
test_7748,0.003082
test_7749,0.012688
test_7750,0.002886
test_7751,0.0107
test_7752,0.09083
test_7753,0.079554
test_7754,0.013028
test_7755,0.006331
test_7756,0.026153
test_7757,0.962419
test_7758,0.901175
test_7759,0.072416
test_7760,0.12097
test_7761,0.011768
test_7762,0.119088
test_7763,0.002636
test_7764,0.118632
test_7765,0.045947
test_7766,0.024382
test_7767,0.002415
test_7768,0.887833
test_7769,0.005255
test_7770,0.043061
test_7771,0.016952
test_7772,0.003363
test_7773,0.010778
test_7774,0.016323
test_7775,0.003262
test_7776,0.007421
test_7777,0.003814
test_7778,0.133154
test_7779,0.019198
test_7780,0.084994
test_7781,0.062596
test_7782,0.009418
test_7783,0.021426
test_7784,0.007668
test_7785,0.099187
test_7786,0.014117
test_7787,0.017433
test_7788,0.97072
test_7789,0.852389
test_7790,0.093348
test_7791,0.004491
test_7792,0.00371
test_7793,0.056051
test_7794,0.022901
test_7795,0.366121
test_7796,0.085877
test_7797,0.020399
test_7798,0.00708
test_7799,0.068319
test_7800,0.003064
test_7801,0.002583
test_7802,0.014447
test_7803,0.134744
test_7804,0.05283
test_7805,0.44866
test_7806,0.130295
test_7807,0.391042
test_7808,0.212581
test_7809,0.003839
test_7810,0.150158
test_7811,0.064579
test_7812,0.118299
test_7813,0.007015
test_7814,0.071736
test_7815,0.034265
test_7816,0.003716
test_7817,0.002881
test_7818,0.065306
test_7819,0.011751
test_7820,0.002309
test_7821,0.072129
test_7822,0.001966
test_7823,0.352089
test_7824,0.004222
test_7825,0.043827
test_7826,0.018669
test_7827,0.002331
test_7828,0.002572
test_7829,0.072777
test_7830,0.005116
test_7831,0.016204
test_7832,0.00896
test_7833,0.007927
test_7834,0.0124
test_7835,0.088831
test_7836,0.038458
test_7837,0.002162
test_7838,0.009452
test_7839,0.087626
test_7840,0.081493
test_7841,0.01916
test_7842,0.59935
test_7843,0.026994
test_7844,0.004677
test_7845,0.006053
test_7846,0.012877
test_7847,0.002283
test_7848,0.013241
test_7849,0.951661
test_7850,0.026648
test_7851,0.006358
test_7852,0.011578
test_7853,0.213919
test_7854,0.00351
test_7855,0.003013
test_7856,0.0336
test_7857,0.104731
test_7858,0.002588
test_7859,0.317498
test_7860,0.931963
test_7861,0.02061
test_7862,0.156402
test_7863,0.96434
test_7864,0.035623
test_7865,0.048082
test_7866,0.009545
test_7867,0.025851
test_7868,0.049881
test_7869,0.055278
test_7870,0.008231
test_7871,0.025694
test_7872,0.002873
test_7873,0.042519
test_7874,0.027117
test_7875,0.003134
test_7876,0.002704
test_7877,0.025957
test_7878,0.015679
test_7879,0.002791
test_7880,0.423101
test_7881,0.005822
test_7882,0.002985
test_7883,0.285187
test_7884,0.052513
test_7885,0.061106
test_7886,0.008949
test_7887,0.376659
test_7888,0.005137
test_7889,0.1217
test_7890,0.028098
test_7891,0.01276
test_7892,0.002772
test_7893,0.012891
test_7894,0.010373
test_7895,0.035161
test_7896,0.012882
test_7897,0.00396
test_7898,0.007968
test_7899,0.28325
test_7900,0.186085
test_7901,0.003002
test_7902,0.214202
test_7903,0.02079
test_7904,0.003414
test_7905,0.089204
test_7906,0.844082
test_7907,0.010034
test_7908,0.069716
test_7909,0.766779
test_7910,0.013515
test_7911,0.0193
test_7912,0.010171
test_7913,0.148257
test_7914,0.003457
test_7915,0.016768
test_7916,0.006242
test_7917,0.060588
test_7918,0.31202
test_7919,0.028827
test_7920,0.005668
test_7921,0.006378
test_7922,0.002697
test_7923,0.01009
test_7924,0.376993
test_7925,0.005282
test_7926,0.013759
test_7927,0.003809
test_7928,0.008786
test_7929,0.003194
test_7930,0.136392
test_7931,0.07697
test_7932,0.805886
test_7933,0.003059
test_7934,0.007174
test_7935,0.002792
test_7936,0.018597
test_7937,0.014599
test_7938,0.051037
test_7939,0.815189
test_7940,0.015503
test_7941,0.054673
test_7942,0.030291
test_7943,0.003293
test_7944,0.049893
test_7945,0.407231
test_7946,0.040833
test_7947,0.004745
test_7948,0.01396
test_7949,0.176173
test_7950,0.064645
test_7951,0.045006
test_7952,0.223841
test_7953,0.940273
test_7954,0.015974
test_7955,0.654438
test_7956,0.020626
test_7957,0.005487
test_7958,0.096214
test_7959,0.006459
test_7960,0.025414
test_7961,0.037241
test_7962,0.033193
test_7963,0.012843
test_7964,0.030888
test_7965,0.663358
test_7966,0.010089
test_7967,0.023165
test_7968,0.011093
test_7969,0.021755
test_7970,0.95471
test_7971,0.009118
test_7972,0.033993
test_7973,0.003372
test_7974,0.017886
test_7975,0.149903
test_7976,0.016005
test_7977,0.009793
test_7978,0.037584
test_7979,0.257509
test_7980,0.007143
test_7981,0.005673
test_7982,0.026201
test_7983,0.079085
test_7984,0.006761
test_7985,0.024941
test_7986,0.0179
test_7987,0.004808
test_7988,0.009428
test_7989,0.356699
test_7990,0.462135
test_7991,0.048692
test_7992,0.017403
test_7993,0.006332
test_7994,0.004025
test_7995,0.100912
test_7996,0.006581
test_7997,0.010018
test_7998,0.009971
test_7999,0.019574
test_8000,0.010778
test_8001,0.006417
test_8002,0.005569
test_8003,0.148762
test_8004,0.008202
test_8005,0.094954
test_8006,0.468266
test_8007,0.002744
test_8008,0.044311
test_8009,0.049291
test_8010,0.050399
test_8011,0.002232
test_8012,0.072508
test_8013,0.004779
test_8014,0.106281
test_8015,0.003432
test_8016,0.015401
test_8017,0.00636
test_8018,0.002691
test_8019,0.017301
test_8020,0.06342
test_8021,0.068433
test_8022,0.876426
test_8023,0.965105
test_8024,0.015823
test_8025,0.038196
test_8026,0.003242
test_8027,0.00352
test_8028,0.011988
test_8029,0.147488
test_8030,0.004347
test_8031,0.009232
test_8032,0.017531
test_8033,0.018159
test_8034,0.048359
test_8035,0.003599
test_8036,0.002376
test_8037,0.032203
test_8038,0.00653
test_8039,0.533982
test_8040,0.022865
test_8041,0.177494
test_8042,0.023874
test_8043,0.205518
test_8044,0.017508
test_8045,0.00319
test_8046,0.037572
test_8047,0.579882
test_8048,0.002863
test_8049,0.022235
test_8050,0.137024
test_8051,0.152436
test_8052,0.403578
test_8053,0.170577
test_8054,0.020037
test_8055,0.129437
test_8056,0.002593
test_8057,0.032718
test_8058,0.002753
test_8059,0.011494
test_8060,0.006101
test_8061,0.021493
test_8062,0.007859
test_8063,0.003318
test_8064,0.011963
test_8065,0.312213
test_8066,0.009185
test_8067,0.005978
test_8068,0.017042
test_8069,0.014497
test_8070,0.041977
test_8071,0.014038
test_8072,0.601014
test_8073,0.008883
test_8074,0.003443
test_8075,0.012318
test_8076,0.015144
test_8077,0.003969
test_8078,0.082061
test_8079,0.066314
test_8080,0.011547
test_8081,0.020775
test_8082,0.015159
test_8083,0.00956
test_8084,0.005208
test_8085,0.004391
test_8086,0.152202
test_8087,0.003171
test_8088,0.00455
test_8089,0.013699
test_8090,0.010828
test_8091,0.005756
test_8092,0.047096
test_8093,0.293025
test_8094,0.004671
test_8095,0.020774
test_8096,0.012438
test_8097,0.007458
test_8098,0.002058
test_8099,0.932767
test_8100,0.016194
test_8101,0.014175
test_8102,0.024029
test_8103,0.851366
test_8104,0.011999
test_8105,0.107499
test_8106,0.023627
test_8107,0.375142
test_8108,0.195176
test_8109,0.002341
test_8110,0.005062
test_8111,0.002999
test_8112,0.002082
test_8113,0.006452
test_8114,0.009447
test_8115,0.004139
test_8116,0.014759
test_8117,0.503966
test_8118,0.005027
test_8119,0.009491
test_8120,0.03625
test_8121,0.011726
test_8122,0.216645
test_8123,0.208772
test_8124,0.017945
test_8125,0.003322
test_8126,0.095839
test_8127,0.004548
test_8128,0.35558
test_8129,0.966417
test_8130,0.085669
test_8131,0.052892
test_8132,0.057868
test_8133,0.032819
test_8134,0.003383
test_8135,0.002729
test_8136,0.287783
test_8137,0.187107
test_8138,0.026695
test_8139,0.005736
test_8140,0.022793
test_8141,0.028078
test_8142,0.0186
test_8143,0.073634
test_8144,0.061735
test_8145,0.068048
test_8146,0.125811
test_8147,0.967657
test_8148,0.330531
test_8149,0.61468
test_8150,0.062399
test_8151,0.01539
test_8152,0.056569
test_8153,0.068143
test_8154,0.014179
test_8155,0.003826
test_8156,0.014953
test_8157,0.568962
test_8158,0.003167
test_8159,0.054683
test_8160,0.15704
test_8161,0.250683
test_8162,0.0499
test_8163,0.01531
test_8164,0.006303
test_8165,0.002076
test_8166,0.051981
test_8167,0.634059
test_8168,0.00274
test_8169,0.008668
test_8170,0.156039
test_8171,0.965209
test_8172,0.002154
test_8173,0.04032
test_8174,0.005305
test_8175,0.058092
test_8176,0.017833
test_8177,0.002698
test_8178,0.002908
test_8179,0.008658
test_8180,0.004018
test_8181,0.002311
test_8182,0.018323
test_8183,0.008123
test_8184,0.008358
test_8185,0.015123
test_8186,0.182682
test_8187,0.004209
test_8188,0.004208
test_8189,0.061527
test_8190,0.003089
test_8191,0.030108
test_8192,0.003184
test_8193,0.012848
test_8194,0.029283
test_8195,0.00282
test_8196,0.146112
test_8197,0.013375
test_8198,0.056174
test_8199,0.011292
test_8200,0.034792
test_8201,0.003054
test_8202,0.353018
test_8203,0.016104
test_8204,0.037456
test_8205,0.046912
test_8206,0.007182
test_8207,0.110533
test_8208,0.781721
test_8209,0.018039
test_8210,0.064899
test_8211,0.004716
test_8212,0.004502
test_8213,0.445736
test_8214,0.02758
test_8215,0.002502
test_8216,0.148472
test_8217,0.111943
test_8218,0.007582
test_8219,0.148975
test_8220,0.32817
test_8221,0.004274
test_8222,0.01605
test_8223,0.120528
test_8224,0.083743
test_8225,0.614426
test_8226,0.00454
test_8227,0.011751
test_8228,0.351299
test_8229,0.101597
test_8230,0.193825
test_8231,0.459442
test_8232,0.435231
test_8233,0.040001
test_8234,0.198457
test_8235,0.024259
test_8236,0.039452
test_8237,0.01752
test_8238,0.011004
test_8239,0.119737
test_8240,0.007942
test_8241,0.005951
test_8242,0.071479
test_8243,0.00259
test_8244,0.472618
test_8245,0.00781
test_8246,0.013906
test_8247,0.032064
test_8248,0.005628
test_8249,0.003354
test_8250,0.003337
test_8251,0.580157
test_8252,0.010654
test_8253,0.537399
test_8254,0.003123
test_8255,0.00503
test_8256,0.933088
test_8257,0.045359
test_8258,0.034745
test_8259,0.020982
test_8260,0.005043
test_8261,0.015638
test_8262,0.041272
test_8263,0.049021
test_8264,0.221104
test_8265,0.005588
test_8266,0.967828
test_8267,0.204855
test_8268,0.199433
test_8269,0.016432
test_8270,0.035662
test_8271,0.067619
test_8272,0.88278
test_8273,0.088136
test_8274,0.005204
test_8275,0.010757
test_8276,0.017745
test_8277,0.004206
test_8278,0.444462
test_8279,0.088081
test_8280,0.015172
test_8281,0.094372
test_8282,0.030588
test_8283,0.003343
test_8284,0.008471
test_8285,0.104905
test_8286,0.223226
test_8287,0.026958
test_8288,0.129709
test_8289,0.002739
test_8290,0.355923
test_8291,0.002956
test_8292,0.0058
test_8293,0.355665
test_8294,0.109096
test_8295,0.017299
test_8296,0.025697
test_8297,0.027
test_8298,0.534548
test_8299,0.160237
test_8300,0.31874
test_8301,0.067351
test_8302,0.689555
test_8303,0.002597
test_8304,0.048294
test_8305,0.239911
test_8306,0.003453
test_8307,0.003259
test_8308,0.002076
test_8309,0.006464
test_8310,0.056455
test_8311,0.029014
test_8312,0.004796
test_8313,0.028286
test_8314,0.03115
test_8315,0.002745
test_8316,0.015119
test_8317,0.037611
test_8318,0.165993
test_8319,0.023814
test_8320,0.132913
test_8321,0.036064
test_8322,0.002874
test_8323,0.032253
test_8324,0.163162
test_8325,0.828578
test_8326,0.071359
test_8327,0.013968
test_8328,0.035044
test_8329,0.024384
test_8330,0.079425
test_8331,0.439619
test_8332,0.464942
test_8333,0.027157
test_8334,0.499561
test_8335,0.012497
test_8336,0.003805
test_8337,0.057166
test_8338,0.002525
test_8339,0.010462
test_8340,0.012252
test_8341,0.204348
test_8342,0.057687
test_8343,0.018091
test_8344,0.039506
test_8345,0.04489
test_8346,0.017341
test_8347,0.022246
test_8348,0.002619
test_8349,0.036575
test_8350,0.030138
test_8351,0.058625
test_8352,0.005472
test_8353,0.966197
test_8354,0.039034
test_8355,0.05807
test_8356,0.852326
test_8357,0.004351
test_8358,0.048529
test_8359,0.120636
test_8360,0.347098
test_8361,0.002385
test_8362,0.00272
test_8363,0.612263
test_8364,0.011016
test_8365,0.025309
test_8366,0.939318
test_8367,0.102447
test_8368,0.134736
test_8369,0.006331
test_8370,0.059771
test_8371,0.096227
test_8372,0.048419
test_8373,0.009897
test_8374,0.002753
test_8375,0.015859
test_8376,0.050188
test_8377,0.005595
test_8378,0.013864
test_8379,0.034873
test_8380,0.017022
test_8381,0.111083
test_8382,0.003763
test_8383,0.014908
test_8384,0.002502
test_8385,0.015593
test_8386,0.012617
test_8387,0.003636
test_8388,0.817691
test_8389,0.003562
test_8390,0.010278
test_8391,0.056933
test_8392,0.015586
test_8393,0.006552
test_8394,0.051864
test_8395,0.062427
test_8396,0.020036
test_8397,0.009767
test_8398,0.008767
test_8399,0.005104
test_8400,0.828545
test_8401,0.005395
test_8402,0.006031
test_8403,0.002477
test_8404,0.004248
test_8405,0.033636
test_8406,0.007044
test_8407,0.017843
test_8408,0.006866
test_8409,0.002557
test_8410,0.529721
test_8411,0.014329
test_8412,0.01227
test_8413,0.003162
test_8414,0.034077
test_8415,0.127572
test_8416,0.006341
test_8417,0.801623
test_8418,0.01161
test_8419,0.006325
test_8420,0.008063
test_8421,0.017792
test_8422,0.018325
test_8423,0.308974
test_8424,0.020084
test_8425,0.002785
test_8426,0.049196
test_8427,0.074062
test_8428,0.079495
test_8429,0.126997
test_8430,0.963074
test_8431,0.143542
test_8432,0.017612
test_8433,0.003609
test_8434,0.027024
test_8435,0.164546
test_8436,0.489081
test_8437,0.012323
test_8438,0.003592
test_8439,0.077689
test_8440,0.015714
test_8441,0.032253
test_8442,0.021918
test_8443,0.036129
test_8444,0.00337
test_8445,0.033537
test_8446,0.816688
test_8447,0.080636
test_8448,0.043722
test_8449,0.012412
test_8450,0.044328
test_8451,0.003296
test_8452,0.003741
test_8453,0.003441
test_8454,0.003212
test_8455,0.020284
test_8456,0.037229
test_8457,0.180839
test_8458,0.004794
test_8459,0.003111
test_8460,0.00649
test_8461,0.007599
test_8462,0.014545
test_8463,0.124963
test_8464,0.00298
test_8465,0.002279
test_8466,0.097409
test_8467,0.004868
test_8468,0.058598
test_8469,0.003151
test_8470,0.004763
test_8471,0.020035
test_8472,0.012946
test_8473,0.003494
test_8474,0.010145
test_8475,0.006262
test_8476,0.004804
test_8477,0.00981
test_8478,0.002321
test_8479,0.012301
test_8480,0.948454
test_8481,0.01611
test_8482,0.022094
test_8483,0.004436
test_8484,0.947107
test_8485,0.008417
test_8486,0.002984
test_8487,0.004177
test_8488,0.1334
test_8489,0.15994
test_8490,0.150177
test_8491,0.157708
test_8492,0.539346
test_8493,0.02671
test_8494,0.398157
test_8495,0.002602
test_8496,0.014793
test_8497,0.00602
test_8498,0.002478
test_8499,0.941386
test_8500,0.531185
test_8501,0.004058
test_8502,0.029565
test_8503,0.038267
test_8504,0.009258
test_8505,0.376364
test_8506,0.100803
test_8507,0.624429
test_8508,0.011655
test_8509,0.03263
test_8510,0.283375
test_8511,0.236571
test_8512,0.180961
test_8513,0.070632
test_8514,0.043789
test_8515,0.279454
test_8516,0.023305
test_8517,0.784248
test_8518,0.014797
test_8519,0.051897
test_8520,0.972452
test_8521,0.043111
test_8522,0.066151
test_8523,0.074403
test_8524,0.014615
test_8525,0.035679
test_8526,0.024975
test_8527,0.014932
test_8528,0.006846
test_8529,0.018144
test_8530,0.064441
test_8531,0.006365
test_8532,0.392549
test_8533,0.032819
test_8534,0.018933
test_8535,0.005812
test_8536,0.010199
test_8537,0.006343
test_8538,0.00355
test_8539,0.011411
test_8540,0.06755
test_8541,0.002925
test_8542,0.017693
test_8543,0.0142
test_8544,0.009345
test_8545,0.056429
test_8546,0.012368
test_8547,0.010003
test_8548,0.016057
test_8549,0.020071
test_8550,0.006748
test_8551,0.008634
test_8552,0.006705
test_8553,0.039802
test_8554,0.05311
test_8555,0.067535
test_8556,0.003934
test_8557,0.042565
test_8558,0.138266
test_8559,0.041754
test_8560,0.139854
test_8561,0.007648
test_8562,0.284612
test_8563,0.048967
test_8564,0.193624
test_8565,0.003684
test_8566,0.025903
test_8567,0.005317
test_8568,0.225689
test_8569,0.002645
test_8570,0.019708
test_8571,0.884646
test_8572,0.082249
test_8573,0.216447
test_8574,0.016366
test_8575,0.01851
test_8576,0.245117
test_8577,0.399201
test_8578,0.358803
test_8579,0.008493
test_8580,0.08293
test_8581,0.003412
test_8582,0.415813
test_8583,0.002808
test_8584,0.070815
test_8585,0.012812
test_8586,0.09426
test_8587,0.013224
test_8588,0.006774
test_8589,0.020657
test_8590,0.261443
test_8591,0.003569
test_8592,0.014645
test_8593,0.682388
test_8594,0.103221
test_8595,0.041286
test_8596,0.002526
test_8597,0.012538
test_8598,0.958535
test_8599,0.212705
test_8600,0.002348
test_8601,0.025999
test_8602,0.004849
test_8603,0.004046
test_8604,0.555914
test_8605,0.004704
test_8606,0.008292
test_8607,0.00294
test_8608,0.010752
test_8609,0.61259
test_8610,0.013971
test_8611,0.648786
test_8612,0.011064
test_8613,0.074399
test_8614,0.126303
test_8615,0.535709
test_8616,0.137793
